city,res,origins,departure,budget,samples,mode,exclude,variant,origin,fine_population,actual_population,signed_error
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,881f89a8cbfffff,282487.0,443624.0,161137.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,881f89aab1fffff,311642.0,469481.0,157839.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,881f89aab9fffff,311642.0,469481.0,157839.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,881f89aab5fffff,290426.0,446039.0,155613.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,881f89a8d3fffff,325460.0,480279.0,154819.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,881f89aab7fffff,311402.0,456528.0,145126.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,free,881f89aab3fffff,334218.0,479202.0,144984.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af47fffff,405138.0,341506.0,-63632.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af6bfffff,402026.0,341802.0,-60224.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af43fffff,409739.0,349753.0,-59986.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af5dfffff,405984.0,347620.0,-58364.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af69fffff,394074.0,337010.0,-57064.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89aa93fffff,398953.0,344233.0,-54720.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af45fffff,403334.0,349472.0,-53862.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af55fffff,393551.0,343067.0,-50484.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af4dfffff,401304.0,352193.0,-49111.0
Salzburg,6,127,28800000,10800000,96,mean_intersection,false,walking,881f89af41fffff,396718.0,348085.0,-48633.0
