network,resolution,city,fold,family,cpu_ms,wall_ms,gc_ms,compile_ms,rss_bytes,external_cores,workers,reused_workers,output_bytes,url
everything,6,Munich,calibration,2,4.9619999999777065,1.71326,0,0,20884320256,0,1,1,794,/reachable?network=everything&index=861f8d7a7ffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=0&exclude_origin_population=false
everything,6,Munich,calibration,2,27.92299999998704,6.910303,0,0,20884320256,6.089023891601503,1,1,1130,/reachable?network=everything&index=861f8d7a7ffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=2&exclude_origin_population=true
everything,6,Munich,calibration,3,2.4829999999838037,1.055501,0,0,20884320256,16.595910175179373,1,1,890,/reachable?network=everything&index=861f8d7a7ffffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=diff_intersection
everything,6,Munich,calibration,3,29.436999999973068,9.345536,0,0,20884320256,3.270331424105186,3,3,3074,/reachable?network=everything&index=861f8d7a7ffffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
everything,6,London,test,0,22.628999999994903,21.138678000000002,0,0,20885712896,2.24096321597628,1,0,424026,/reachable?network=everything&index=86195da4fffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
everything,6,London,test,0,1.7230000000267864,1.1508239999999998,0,0,20886671360,7.192237917602031,1,0,9274,/reachable?network=everything&index=86195da4fffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,6,London,test,1,7.816999999988639,4.849157,0,0,20897345536,6.636823686522063,2,0,1850,/reachable?network=everything&index=86195da4fffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=reachable_union
everything,6,London,test,1,7.260999999971318,5.131233,0,0,20905992192,2.4826391665814307,2,0,24346,/reachable?network=everything&index=86195da4fffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
everything,6,London,test,2,4.265999999972792,1.665349,0,0,20905992192,0,1,1,890,/reachable?network=everything&index=86195da4fffffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false
everything,6,London,test,2,9.698000000014417,4.523286,0,0,20905992192,4.488329898904164,2,2,3074,/reachable?network=everything&index=86195da4fffffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true
everything,6,London,test,3,10.350000000016735,5.586286,0,0,20905992192,0,2,2,1082,/reachable?network=everything&index=86195da4fffffff&departure_h=8&budget_h=0.5&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
everything,6,London,test,3,2284.3799999999987,757.8128849999999,0,0,20975988736,2.620198256177443,3,3,9234,/reachable?network=everything&index=86195da4fffffff&departure_h=17&budget_h=3.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
everything,7,Paris,train,0,0.48099999997930354,0.504184,0,0,21603454976,0,1,0,1114,/reachable?network=everything&index=871fb4662ffffff&departure_h=8&budget_h=0.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary
everything,7,Paris,train,0,5.2299999999831925,3.702957,0,0,21605412864,3.988704167680926,1,0,28802,/reachable?network=everything&index=871fb4662ffffff&departure_h=17&budget_h=0.5&max_walk_h=0.1&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,7,Paris,train,1,49.83899999996311,28.916389000000002,0,0,21695115264,3.117989598577542,2,0,12490,/reachable?network=everything&index=871fb4662ffffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
everything,7,Paris,train,1,23.576999999988857,11.587279,0,0,21426216960,4.006376308467564,3,0,111082,/reachable?network=everything&index=871fb4662ffffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
everything,7,Paris,train,2,30.98800000003621,8.730952,0,0,21432266752,3.3228907710193,1,1,1082,/reachable?network=everything&index=871fb4662ffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false
everything,7,Paris,train,2,515.0830000000042,177.196716,0,0,21462290432,2.6801681809423745,3,3,9554,/reachable?network=everything&index=871fb4662ffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true
everything,7,Paris,train,3,870.8819999999946,284.743502,0,0,21715943424,2.2445393679583203,3,3,2234,/reachable?network=everything&index=871fb4662ffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
everything,7,Paris,train,3,108771.83300000001,37046.663156999995,0,0,21715943424,2.5227148421955072,3,3,25698,/reachable?network=everything&index=871fb4662ffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true&window_h=13.02&step_h=0.06&window_mode=min_union
everything,7,Berlin,train,0,17.6569999999856,9.605652,0,0,21731115008,5.44918763090803,1,0,5426,/reachable?network=everything&index=871f1d489ffffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
everything,7,Berlin,train,0,18.75700000005054,7.603764,0,0,21737181184,2.7937479434135994,1,0,35002,/reachable?network=everything&index=871f1d489ffffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,7,Berlin,train,1,83.32199999995282,48.716988,0,0,21907795968,2.6002839084139246,3,0,20442,/reachable?network=everything&index=871f1d489ffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
everything,7,Berlin,train,1,200.429999999983,91.903222,6.288686,0,21979422720,2.389143659820129,3,0,454778,/reachable?network=everything&index=871f1d489ffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
everything,7,Berlin,train,2,17.79799999997067,10.54012,0,0,21979422720,2.1064276343421358,2,2,2234,/reachable?network=everything&index=871f1d489ffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false
everything,7,Berlin,train,2,810.4169999999158,269.205006,0,0,21988290560,2.2643821115480236,3,3,20466,/reachable?network=everything&index=871f1d489ffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true
everything,7,Berlin,train,3,16375.463999999965,5603.170290999999,0,0,21988290560,2.313785826018518,3,3,6042,/reachable?network=everything&index=871f1d489ffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false&window_h=13.02&step_h=0.06&window_mode=min_union
everything,7,Berlin,train,3,20.599000000061096,4.589797,0,0,21988290560,6.405729936749934,1,1,610,/reachable?network=everything&index=871f1d489ffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=max_intersection
everything,7,Vienna,train,0,3.3020000000760774,2.386741,0,0,21988290560,0,1,0,6874,/reachable?network=everything&index=871e15b71ffffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary
everything,7,Vienna,train,0,23.61099999995986,22.139848999999998,0,0,21988290560,2.9986202638973976,1,0,483050,/reachable?network=everything&index=871e15b71ffffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,7,Vienna,train,1,305.43999999997595,116.396226,0,0,22047637504,2.27292592858824,3,0,16522,/reachable?network=everything&index=871e15b71ffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=time&encoding=split&distance_mode=itinerary&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
everything,7,Vienna,train,1,468.4349999999995,321.437814,6.768028,0,22592155648,1.9959226082294288,3,0,2608882,/reachable?network=everything&index=871e15b71ffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=13.02&step_h=0.06&window_mode=diff_union
everything,7,Vienna,train,2,172.55899999997837,33.911967000000004,0,0,22596411392,1.398945686992499,3,3,6050,/reachable?network=everything&index=871e15b71ffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false
everything,7,Vienna,train,2,28.246999999964828,6.602205,0,0,22596411392,3.2948083324588224,1,1,610,/reachable?network=everything&index=871e15b71ffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true
everything,7,Vienna,train,3,5786.137000000053,1940.827511,0,0,22596476928,2.320589013969928,3,3,17178,/reachable?network=everything&index=871e15b71ffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=18&exclude_origin_population=false&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=max_intersection
everything,7,Vienna,train,3,4.496000000017375,0.9995229999999999,0,0,22596476928,0,1,1,810,/reachable?network=everything&index=871e15b71ffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=1&exclude_origin_population=true&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=diff_union
everything,7,rural,train,0,5.185999999980595,3.745268,0,0,22599487488,0,1,0,1818,/reachable?network=everything&index=871fb000bffffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=time&encoding=split&distance_mode=itinerary
everything,7,rural,train,0,2.2989999999936117,0.720623,0,0,22599487488,0,1,0,1306,/reachable?network=everything&index=871fb000bffffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,7,rural,train,1,6.149000000050364,4.79123,0,0,22609715200,4.978053658014605,0,0,1810,/reachable?network=everything&index=871fb000bffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary&window_h=13.02&step_h=0.06&window_mode=diff_union
everything,7,rural,train,1,19.181000000003223,10.796517999999999,0,0,22632783872,1.928306889059017,3,0,2018,/reachable?network=everything&index=871fb000bffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=diff_intersection
everything,7,rural,train,2,823.6249999999927,309.602527,0,0,22700867584,2.055458029887414,3,3,16642,/reachable?network=everything&index=871fb000bffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=18&exclude_origin_population=false
everything,7,rural,train,2,10.197000000061962,3.375534,0,0,22700867584,5.866627333002042,1,1,610,/reachable?network=everything&index=871fb000bffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=1&exclude_origin_population=true
everything,7,rural,train,3,7.505999999921187,1.658613,0,0,22700867584,13.56193399425815,0,0,794,/reachable?network=everything&index=871fb000bffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=0&exclude_origin_population=false&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=diff_union
everything,7,rural,train,3,12.187000000039916,3.016564,0,0,22700867584,5.905062855586609,1,1,1130,/reachable?network=everything&index=871fb000bffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=2&exclude_origin_population=true&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=diff_intersection
everything,7,Munich,calibration,0,6.4589999999498104,5.614869,0,0,22708453376,4.192617855908992,1,0,169946,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary
everything,7,Munich,calibration,0,3.6059999999906722,2.761219,0,0,22714519552,2.3156439273098415,1,0,962,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=time&encoding=string&distance_mode=straight_line
everything,7,Munich,calibration,1,1162.7180000000408,483.172115,46.569818999999995,0,22461440000,2.1675133305148147,3,0,2312370,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=diff_intersection
everything,7,Munich,calibration,1,6.1329999999770735,3.738321,0,0,22461448192,3.709419287067477,2,0,7906,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=time&encoding=string&distance_mode=straight_line&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=reachable_union
everything,7,Munich,calibration,2,3.7379999999984648,1.208178,0,0,22461452288,0,1,1,794,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=0&exclude_origin_population=false
everything,7,Munich,calibration,2,47.511999999983345,10.12305,0,0,22461452288,4.19715402806819,1,1,1130,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=2&exclude_origin_population=true
everything,7,Munich,calibration,3,29.423999999949046,7.157418,0,0,22461456384,4.271931589845711,1,1,890,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=diff_intersection
everything,7,Munich,calibration,3,38.64599999997154,12.467030000000001,0,0,22461485056,2.514953446427982,3,3,2914,/reachable?network=everything&index=871f8d7a4ffffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
everything,7,London,test,0,63.205999999922824,62.041989,0,0,22462799872,2.0436804491261205,1,0,1234202,/reachable?network=everything&index=87195da49ffffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
everything,7,London,test,0,4.430000000070322,2.980328,0,0,22462799872,5.224257202078473,1,0,11578,/reachable?network=everything&index=87195da49ffffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,7,London,test,1,8.883999999966363,4.756002,0,0,22472589312,0.23465087048888175,2,0,1810,/reachable?network=everything&index=87195da49ffffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=reachable_union
everything,7,London,test,1,10.380000000054679,5.222009,0,0,22472830976,5.672146493274567,2,0,38290,/reachable?network=everything&index=87195da49ffffff&departure_h=17&budget_h=0.5&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
everything,7,London,test,2,4.9119999999902575,1.909759,0,0,22472835072,0,1,1,890,/reachable?network=everything&index=87195da49ffffff&departure_h=8&budget_h=0.25&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=1&exclude_origin_population=false
everything,7,London,test,2,20.968000000038955,10.391273,0,0,22472851456,4.718574910422777,2,2,3074,/reachable?network=everything&index=87195da49ffffff&departure_h=17&budget_h=1.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=5&exclude_origin_population=true
everything,7,London,test,3,32.100000000014006,11.874741,0,0,22472863744,3.1916485643921475,2,2,1082,/reachable?network=everything&index=87195da49ffffff&departure_h=8&budget_h=0.5&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=reachable_union
everything,7,London,test,3,7255.0260000000435,2462.0355,0,0,22494355456,2.564940269883322,3,3,9450,/reachable?network=everything&index=87195da49ffffff&departure_h=17&budget_h=3.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
everything,8,Paris,train,0,2.0719999999982974,1.519083,0,0,28337967104,0,1,0,1114,/reachable?network=everything&index=881fb46625fffff&departure_h=8&budget_h=0.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary
everything,8,Paris,train,0,7.8349999998863495,7.303087,0,0,28338401280,4.404301911967714,1,0,61194,/reachable?network=everything&index=881fb46625fffff&departure_h=17&budget_h=0.5&max_walk_h=0.1&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,8,Paris,train,1,96.3409999999385,84.44838,0,0,28102389760,2.766885523139311,2,0,14802,/reachable?network=everything&index=881fb46625fffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary&window_h=0.06666666666666667&step_h=0.016666666666666666&window_mode=mean_intersection
everything,8,Paris,train,1,187.27899999998954,134.909257,0,0,28569542656,3.207496725830824,3,0,450298,/reachable?network=everything&index=881fb46625fffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
everything,8,Paris,train,2,11.017999999921813,9.682286,0,0,28462743552,4.026115325104455,1,1,1082,/reachable?network=everything&index=881fb46625fffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=2&exclude_origin_population=false
everything,8,Paris,train,2,4218.654000000015,1513.191211,0,0,28842622976,2.8954344751743912,3,3,9554,/reachable?network=everything&index=881fb46625fffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=10&exclude_origin_population=true
everything,8,Paris,train,3,3923.6500000001797,1361.325312,0,0,28534857728,2.862174063382274,3,3,2234,/reachable?network=everything&index=881fb46625fffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false&window_h=1.6&step_h=0.016666666666666666&window_mode=mean_intersection
everything,8,Paris,train,3,286214.68200000003,97677.810032,0,0,28534857728,2.5264214863042604,3,3,26866,/reachable?network=everything&index=881fb46625fffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true&window_h=13.02&step_h=0.06&window_mode=min_union
everything,8,Berlin,train,0,7.524000000103115,5.848954,0,0,28534857728,5.552445754286859,1,0,5146,/reachable?network=everything&index=881f1d4895fffff&departure_h=8&budget_h=0.25&max_walk_h=0.1&metric=time&encoding=split&distance_mode=itinerary
everything,8,Berlin,train,0,44.830000000274595,16.956699,0,0,28534857728,0.8946316765783695,1,0,145266,/reachable?network=everything&index=881f1d4895fffff&departure_h=17&budget_h=1.0&max_walk_h=0.5&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,8,Berlin,train,1,230.29100000030667,157.598394,7.615337,0,28856635392,1.7748213856101005,3,0,49450,/reachable?network=everything&index=881f1d4895fffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=min_union
everything,8,Berlin,train,1,773.9010000000235,383.46304399999997,0,0,29320183808,1.580592991610993,3,0,2284762,/reachable?network=everything&index=881f1d4895fffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
everything,8,Berlin,train,2,120.0050000002193,70.133791,0,0,29320183808,1.9961134000170322,2,2,2234,/reachable?network=everything&index=881f1d4895fffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=5&exclude_origin_population=false
everything,8,Berlin,train,2,1029.4300000000476,379.466962,0,0,29213409280,1.7407839577456365,3,3,22866,/reachable?network=everything&index=881f1d4895fffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=18&exclude_origin_population=true
everything,8,Berlin,train,3,33177.35800000037,11574.993196,0,0,29213409280,2.6982859921629836,3,3,6074,/reachable?network=everything&index=881f1d4895fffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false&window_h=13.02&step_h=0.06&window_mode=min_union
everything,8,Berlin,train,3,4.421000000093045,2.652577,0,0,29213409280,0,1,1,610,/reachable?network=everything&index=881f1d4895fffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=max_intersection
everything,8,Vienna,train,0,18.28600000044389,10.62055,0,0,29213409280,3.9276685346272524,1,0,17754,/reachable?network=everything&index=881e15b713fffff&departure_h=8&budget_h=0.5&max_walk_h=0.5&metric=time&encoding=split&distance_mode=itinerary
everything,8,Vienna,train,0,108.7800000000243,92.498957,0,0,29213409280,2.9321411687724974,1,0,2847826,/reachable?network=everything&index=881e15b713fffff&departure_h=17&budget_h=3.0&max_walk_h=1.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,8,Vienna,train,1,814.8300000002564,297.973989,10.757441,0,29338320896,3.10486832456517,3,0,55946,/reachable?network=everything&index=881e15b713fffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=time&encoding=split&distance_mode=itinerary&window_h=1.6&step_h=0.016666666666666666&window_mode=max_intersection
everything,8,Vienna,train,1,1046.1319999999432,693.075256,0,0,30720573440,3.352980761845269,3,0,5414786,/reachable?network=everything&index=881e15b713fffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=13.02&step_h=0.06&window_mode=diff_union
everything,8,Vienna,train,2,74.81999999981781,26.024095,0,0,30902099968,2.1203427011937777,3,3,6042,/reachable?network=everything&index=881e15b713fffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=10&exclude_origin_population=false
everything,8,Vienna,train,2,2.88700000010067,1.1115020000000002,0,0,30902099968,0,1,1,610,/reachable?network=everything&index=881e15b713fffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=0&exclude_origin_population=true
everything,8,Vienna,train,3,11728.208999999879,3969.1738569999998,0,0,30902099968,2.2855615115089396,3,3,16442,/reachable?network=everything&index=881e15b713fffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=18&exclude_origin_population=false&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=max_intersection
everything,8,Vienna,train,3,4.496000000017375,1.906944,0,0,30902099968,0,1,1,810,/reachable?network=everything&index=881e15b713fffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=1&exclude_origin_population=true&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=diff_union
everything,8,rural,train,0,6.420000000161963,5.392581,0,0,30902099968,0.6638750552196181,1,0,5298,/reachable?network=everything&index=881fb000bdfffff&departure_h=8&budget_h=1.0&max_walk_h=1.0&metric=time&encoding=split&distance_mode=itinerary
everything,8,rural,train,0,2.0979999999326537,0.867821,0,0,30902099968,0,1,0,1306,/reachable?network=everything&index=881fb000bdfffff&departure_h=17&budget_h=6.0&max_walk_h=0.0&metric=time_distance_quantile&encoding=string&distance_mode=straight_line
everything,8,rural,train,1,6.4680000000407745,4.979652000000001,0,0,30902099968,2.717458974760822,0,0,1810,/reachable?network=everything&index=881fb000bdfffff&departure_h=8&budget_h=3.0&max_walk_h=0.0&metric=time&encoding=split&distance_mode=itinerary&window_h=13.02&step_h=0.06&window_mode=diff_union
everything,8,rural,train,1,155.428000000029,140.697384,0,0,31295758336,1.4539858102094196,3,0,2018,/reachable?network=everything&index=881fb000bdfffff&departure_h=17&budget_h=0.0&max_walk_h=0.1&metric=time_distance_quantile&encoding=string&distance_mode=straight_line&window_h=0.26666666666666666&step_h=0.016666666666666666&window_mode=diff_intersection
everything,8,rural,train,2,467.7240000000893,200.22274000000002,0,0,30064787456,1.309921140731988,3,3,11714,/reachable?network=everything&index=881fb000bdfffff&departure_h=8&budget_h=6.0&max_walk_h=0.1&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=18&exclude_origin_population=false
everything,8,rural,train,2,2.1480000000337895,1.2354289999999999,0,0,30064787456,0,0,0,810,/reachable?network=everything&index=881fb000bdfffff&departure_h=17&budget_h=0.25&max_walk_h=0.5&metric=accessible_population&encoding=string&distance_mode=straight_line&origin_radius=1&exclude_origin_population=true
everything,8,rural,train,3,1.9029999998565472,0.848582,0,0,30064787456,44.894895292848965,0,0,794,/reachable?network=everything&index=881fb000bdfffff&departure_h=8&budget_h=0.0&max_walk_h=0.5&metric=accessible_population&encoding=split&distance_mode=itinerary&origin_radius=0&exclude_origin_population=false&window_h=0.03333333333333333&step_h=0.016666666666666666&window_mode=diff_union
