city,radius,samples,step_ms,hours,mode,origin_h3,fine,boarding,signed_error
Paris,18,96,900000,3,reachable_union,881fb46595fffff,1.981821783333333e7,1.4775077354166668e7,-5.04314047916666e6
Paris,18,96,900000,3,reachable_union,881fb46597fffff,1.864535521875001e7,1.3915593489583313e7,-4.729761729166698e6
Paris,18,96,900000,3,reachable_union,881fb46599fffff,2.0211574718750004e7,1.4828245937499981e7,-5.383328781250022e6
Paris,18,96,900000,3,reachable_union,881fb4659bfffff,1.9602279354166675e7,1.5103447114583299e7,-4.498832239583377e6
Paris,18,96,900000,3,reachable_union,881fb4659dfffff,2.2003046312499993e7,1.5367801406249981e7,-6.635244906250011e6
Paris,18,96,900000,3,reachable_union,881fb465a1fffff,1.9530731427083332e7,1.4735310604166659e7,-4.7954208229166735e6
Paris,18,96,900000,3,reachable_union,881fb465a3fffff,2.0375618520833336e7,1.4878869864583306e7,-5.49674865625003e6
Paris,18,96,900000,3,reachable_union,881fb465a5fffff,1.94905223125e7,1.481830097916663e7,-4.672221333333369e6
Paris,18,96,900000,3,reachable_union,881fb465a7fffff,1.9393818166666664e7,1.4765201687499955e7,-4.628616479166709e6
Paris,18,96,900000,3,reachable_union,881fb465a9fffff,1.9950658906250004e7,1.4766013260416659e7,-5.184645645833345e6
Paris,18,96,900000,3,reachable_union,881fb465abfffff,1.998997405208332e7,1.4824494187500002e7,-5.165479864583319e6
Paris,18,96,900000,3,reachable_union,881fb465adfffff,1.904326494791667e7,1.4627167135416634e7,-4.416097812500037e6
Paris,18,96,900000,3,reachable_union,881fb465b1fffff,1.929848864583334e7,1.450548169791665e7,-4.79300694791669e6
Paris,18,96,900000,3,reachable_union,881fb465b3fffff,1.9246627447916664e7,1.4846591874999985e7,-4.400035572916679e6
Paris,18,96,900000,3,reachable_union,881fb465b5fffff,1.938638671875e7,1.4812103552083328e7,-4.574283166666672e6
Paris,18,96,900000,3,reachable_union,881fb465b7fffff,1.926484635416666e7,1.4635839208333306e7,-4.629007145833354e6
Paris,18,96,900000,3,reachable_union,881fb465b9fffff,1.8617177958333343e7,1.4172696458333334e7,-4.444481500000009e6
Paris,18,96,900000,3,reachable_union,881fb465bbfffff,1.8235406145833343e7,1.3826220833333308e7,-4.409185312500035e6
Paris,18,96,900000,3,reachable_union,881fb465bdfffff,1.9483693854166668e7,1.4767380343749994e7,-4.7163135104166735e6
Paris,18,96,900000,3,reachable_union,881fb465c1fffff,2.024172169791667e7,1.5703915437500007e7,-4.537806260416664e6
Paris,18,96,900000,3,reachable_union,881fb465c3fffff,1.975118453125e7,1.5117517697916653e7,-4.633666833333347e6
Paris,18,96,900000,3,reachable_union,881fb465c5fffff,2.0927550843749996e7,1.5595717927083312e7,-5.331832916666685e6
Paris,18,96,900000,3,reachable_union,881fb465c7fffff,2.237189514583335e7,1.7480762833333284e7,-4.891132312500067e6
Paris,18,96,900000,3,reachable_union,881fb465c9fffff,2.0849014604166675e7,1.6659700229166636e7,-4.189314375000039e6
Paris,18,96,900000,3,reachable_union,881fb465cbfffff,2.1213679322916668e7,1.6368747093749965e7,-4.844932229166703e6
Paris,18,96,900000,3,reachable_union,881fb465cdfffff,2.086528387500001e7,1.68251918333333e7,-4.0400920416667126e6
Paris,18,96,900000,3,reachable_union,881fb465d1fffff,2.2007998854166653e7,1.6263772895833312e7,-5.744225958333341e6
Paris,18,96,900000,3,reachable_union,881fb465d3fffff,2.0536051875000007e7,1.5117037781249996e7,-5.419014093750011e6
Paris,18,96,900000,3,reachable_union,881fb465d5fffff,2.0934656093750007e7,1.5037941666666662e7,-5.896714427083345e6
Paris,18,96,900000,3,reachable_union,881fb465d7fffff,1.965334535416668e7,1.4720156541666677e7,-4.933188812500002e6
Paris,18,96,900000,3,reachable_union,881fb465d9fffff,2.2127821239583325e7,1.6620594427083319e7,-5.507226812500006e6
Paris,18,96,900000,3,reachable_union,881fb465dbfffff,2.1441352364583336e7,1.5918953333333345e7,-5.522399031249991e6
Paris,18,96,900000,3,reachable_union,881fb465ddfffff,2.1413973260416687e7,1.5441344687500011e7,-5.972628572916675e6
Paris,18,96,900000,3,reachable_union,881fb465e1fffff,1.9714607520833336e7,1.4912130166666642e7,-4.802477354166694e6
Paris,18,96,900000,3,reachable_union,881fb465e3fffff,2.032668181250001e7,1.4855985104166647e7,-5.470696708333364e6
Paris,18,96,900000,3,reachable_union,881fb465e5fffff,1.921335667708333e7,1.491323276041665e7,-4.300123916666679e6
Paris,18,96,900000,3,reachable_union,881fb465e7fffff,2.0105961989583343e7,1.4803755020833313e7,-5.30220696875003e6
Paris,18,96,900000,3,reachable_union,881fb465e9fffff,1.86260426875e7,1.502364752083332e7,-3.602395166666679e6
Paris,18,96,900000,3,reachable_union,881fb465ebfffff,1.9961864885416683e7,1.4823071708333319e7,-5.138793177083364e6
Paris,18,96,900000,3,reachable_union,881fb465edfffff,1.9568212020833325e7,1.6678114052083295e7,-2.89009796875003e6
Paris,18,96,900000,3,reachable_union,881fb46601fffff,2.5839591750000034e7,2.417962408333339e7,-1.6599676666666418e6
Paris,18,96,900000,3,reachable_union,881fb46603fffff,2.5442190614583373e7,2.237561421875006e7,-3.0665763958333135e6
Paris,18,96,900000,3,reachable_union,881fb46605fffff,2.607076323958336e7,2.4401659864583384e7,-1.669103374999974e6
Paris,18,96,900000,3,reachable_union,881fb46607fffff,2.569609741666669e7,2.2450198875000075e7,-3.2458985416666158e6
Paris,18,96,900000,3,reachable_union,881fb46609fffff,2.5913478375000045e7,2.402350477083338e7,-1.8899736041666642e6
Paris,18,96,900000,3,reachable_union,881fb4660bfffff,2.5510054479166698e7,2.28305039583334e7,-2.6795505208332986e6
Paris,18,96,900000,3,reachable_union,881fb4660dfffff,2.6306977135416698e7,2.5702675010416724e7,-604302.1249999739
Paris,18,96,900000,3,reachable_union,881fb46611fffff,2.4539656437500037e7,2.0175290593750015e7,-4.364365843750022e6
Paris,18,96,900000,3,reachable_union,881fb46613fffff,2.4081282218750037e7,1.8922781625000004e7,-5.1585005937500335e6
Paris,18,96,900000,3,reachable_union,881fb46615fffff,2.492962783333337e7,2.065497521875001e7,-4.274652614583358e6
Paris,18,96,900000,3,reachable_union,881fb46617fffff,2.4109284125000022e7,1.922349256250001e7,-4.885791562500011e6
Paris,18,96,900000,3,reachable_union,881fb46619fffff,2.4612787958333362e7,2.009078707291667e7,-4.52200088541669e6
Paris,18,96,900000,3,reachable_union,881fb4661bfffff,2.349725989583338e7,1.883176379166668e7,-4.665496104166701e6
Paris,18,96,900000,3,reachable_union,881fb4661dfffff,2.5175538187500045e7,2.148548898958336e7,-3.6900491979166865e6
Paris,18,96,900000,3,reachable_union,881fb46621fffff,2.5694231416666694e7,2.09644033854167e7,-4.729828031249993e6
Paris,18,96,900000,3,reachable_union,881fb46623fffff,2.5850274729166698e7,2.118180360416672e7,-4.668471124999978e6
Paris,18,96,900000,3,reachable_union,881fb46625fffff,2.6015193218750022e7,2.10242563958334e7,-4.990936822916623e6
Paris,18,96,900000,3,reachable_union,881fb46627fffff,2.5711889093750034e7,2.07931008541667e7,-4.918788239583332e6
Paris,18,96,900000,3,reachable_union,881fb46629fffff,2.5951377093750026e7,2.2700658104166724e7,-3.2507189895833023e6
Paris,18,96,900000,3,reachable_union,881fb4662bfffff,2.5923037781250034e7,2.245842179166672e7,-3.4646159895833135e6
Paris,18,96,900000,3,reachable_union,881fb4662dfffff,2.6005267645833366e7,2.199942290625003e7,-4.005844739583336e6
Paris,18,96,900000,3,reachable_union,881fb46631fffff,2.51635276666667e7,1.9928892562500037e7,-5.234635104166664e6
Paris,18,96,900000,3,reachable_union,881fb46633fffff,2.34858641354167e7,1.8845610989583343e7,-4.640253145833358e6
Paris,18,96,900000,3,reachable_union,881fb46635fffff,2.529815834375003e7,2.0105042062500015e7,-5.193116281250015e6
Paris,18,96,900000,3,reachable_union,881fb46637fffff,2.4593652093750052e7,1.9419919947916687e7,-5.173732145833366e6
Paris,18,96,900000,3,reachable_union,881fb46639fffff,2.539711911458336e7,2.121897960416671e7,-4.1781395104166493e6
Paris,18,96,900000,3,reachable_union,881fb4663bfffff,2.4694707354166705e7,1.9957601833333366e7,-4.73710552083334e6
Paris,18,96,900000,3,reachable_union,881fb4663dfffff,2.5657289875000034e7,2.1111923531250026e7,-4.545366343750007e6
Paris,18,96,900000,3,reachable_union,881fb46641fffff,2.453025866666671e7,2.1700317854166705e7,-2.8299408125000037e6
Paris,18,96,900000,3,reachable_union,881fb46643fffff,2.5371324333333373e7,2.21253841666667e7,-3.2459401666666716e6
Paris,18,96,900000,3,reachable_union,881fb46645fffff,2.565197014583337e7,2.245004856250006e7,-3.2019215833333097e6
Paris,18,96,900000,3,reachable_union,881fb46647fffff,2.573537531250003e7,2.3921086437500045e7,-1.814288874999985e6
Paris,18,96,900000,3,reachable_union,881fb46649fffff,2.3657198093750037e7,1.996954425e7,-3.6876538437500373e6
Paris,18,96,900000,3,reachable_union,881fb4664bfffff,2.4780567145833366e7,2.1139228072916724e7,-3.641339072916642e6
Paris,18,96,900000,3,reachable_union,881fb4664dfffff,2.5430976354166694e7,2.100412788541672e7,-4.426848468749974e6
Paris,18,96,900000,3,reachable_union,881fb46651fffff,2.448618868750004e7,2.0282541562500026e7,-4.203647125000015e6
Paris,18,96,900000,3,reachable_union,881fb46653fffff,2.3580442510416716e7,1.985405318750001e7,-3.726389322916705e6
Paris,18,96,900000,3,reachable_union,881fb46655fffff,2.532329462500004e7,2.2039935906250037e7,-3.2833587187500037e6
Paris,18,96,900000,3,reachable_union,881fb46657fffff,2.5270208145833377e7,2.1208892083333384e7,-4.0613160624999925e6
Paris,18,96,900000,3,reachable_union,881fb46659fffff,2.419234877083338e7,1.960382540625005e7,-4.588523364583332e6
Paris,18,96,900000,3,reachable_union,881fb4665bfffff,2.355689361458337e7,1.909785631250001e7,-4.459037302083358e6
Paris,18,96,900000,3,reachable_union,881fb4665dfffff,2.5626177052083362e7,2.0519849260416675e7,-5.106327791666687e6
Paris,18,96,900000,3,reachable_union,881fb46661fffff,2.579601611458335e7,2.2902875114583384e7,-2.8931409999999665e6
Paris,18,96,900000,3,reachable_union,881fb46663fffff,2.599073652083335e7,2.3943572052083388e7,-2.0471644687499627e6
Paris,18,96,900000,3,reachable_union,881fb46665fffff,2.589727087500002e7,2.175931836458337e7,-4.1379525104166493e6
Paris,18,96,900000,3,reachable_union,881fb46667fffff,2.5883442000000022e7,2.273607268750008e7,-3.147369312499944e6
Paris,18,96,900000,3,reachable_union,881fb46669fffff,2.561470542708337e7,2.223856300000008e7,-3.376142427083291e6
Paris,18,96,900000,3,reachable_union,881fb4666bfffff,2.600793078125004e7,2.3828733052083388e7,-2.179197729166653e6
Paris,18,96,900000,3,reachable_union,881fb4666dfffff,2.5670629104166694e7,2.1433983177083366e7,-4.236645927083328e6
Paris,18,96,900000,3,reachable_union,881fb46681fffff,2.174041691666669e7,1.6695932406249955e7,-5.044484510416735e6
Paris,18,96,900000,3,reachable_union,881fb46683fffff,2.078977071875001e7,1.6587655479166646e7,-4.202115239583366e6
Paris,18,96,900000,3,reachable_union,881fb46685fffff,2.2119046406250004e7,1.671626658333329e7,-5.4027798229167145e6
Paris,18,96,900000,3,reachable_union,881fb46687fffff,2.164103863541669e7,1.6615324958333295e7,-5.025713677083395e6
Paris,18,96,900000,3,reachable_union,881fb46689fffff,2.1283674520833347e7,1.6493255874999987e7,-4.79041864583336e6
Paris,18,96,900000,3,reachable_union,881fb4668bfffff,2.0940913656250022e7,1.6638125999999972e7,-4.30278765625005e6
Paris,18,96,900000,3,reachable_union,881fb4668dfffff,2.194982245833335e7,1.6634377354166623e7,-5.3154451041667275e6
Paris,18,96,900000,3,reachable_union,881fb46691fffff,2.049548297916666e7,1.666238779166664e7,-3.8330951875000205e6
Paris,18,96,900000,3,reachable_union,881fb46693fffff,2.002541463541666e7,1.655107887499998e7,-3.474335760416681e6
Paris,18,96,900000,3,reachable_union,881fb46695fffff,2.0728207708333332e7,1.66529045208333e7,-4.0753031875000317e6
Paris,18,96,900000,3,reachable_union,881fb46697fffff,2.092698875e7,1.672270547916664e7,-4.20428327083336e6
Paris,18,96,900000,3,reachable_union,881fb46699fffff,2.0578222541666657e7,1.6465051093749983e7,-4.1131714479166735e6
Paris,18,96,900000,3,reachable_union,881fb4669bfffff,2.1578442604166657e7,1.6679136739583317e7,-4.89930586458334e6
Paris,18,96,900000,3,reachable_union,881fb4669dfffff,2.096802408333332e7,1.6716599833333286e7,-4.251424250000035e6
Paris,18,96,900000,3,reachable_union,881fb466a1fffff,2.2800383114583343e7,1.690519159374999e7,-5.895191520833354e6
Paris,18,96,900000,3,reachable_union,881fb466a3fffff,2.199914183333334e7,1.6440462927083306e7,-5.5586789062500335e6
Paris,18,96,900000,3,reachable_union,881fb466a5fffff,2.200692679166667e7,1.6898683135416683e7,-5.108243656249989e6
Paris,18,96,900000,3,reachable_union,881fb466a7fffff,2.1952256645833347e7,1.6920890052083332e7,-5.031366593750015e6
Paris,18,96,900000,3,reachable_union,881fb466a9fffff,2.1914829458333343e7,1.6627243489583319e7,-5.287585968750024e6
Paris,18,96,900000,3,reachable_union,881fb466abfffff,2.1893300468750004e7,1.6602958322916642e7,-5.290342145833362e6
Paris,18,96,900000,3,reachable_union,881fb466adfffff,2.299437344791669e7,1.7579501541666668e7,-5.414871906250022e6
Paris,18,96,900000,3,reachable_union,881fb466b1fffff,2.0999679562500015e7,1.63910359270833e7,-4.6086436354167145e6
Paris,18,96,900000,3,reachable_union,881fb466b3fffff,2.0951047583333336e7,1.6481623354166651e7,-4.469424229166685e6
Paris,18,96,900000,3,reachable_union,881fb466b5fffff,2.2112927635416664e7,1.6677208833333312e7,-5.435718802083353e6
Paris,18,96,900000,3,reachable_union,881fb466b7fffff,2.1807126250000007e7,1.665537730208332e7,-5.151748947916687e6
Paris,18,96,900000,3,reachable_union,881fb466b9fffff,2.107222484375e7,1.6599648218749974e7,-4.472576625000026e6
Paris,18,96,900000,3,reachable_union,881fb466bbfffff,2.048089226041667e7,1.6486318364583291e7,-3.9945738958333805e6
Paris,18,96,900000,3,reachable_union,881fb466bdfffff,2.147943238541667e7,1.6509150187499972e7,-4.9702821979167e6
Paris,18,96,900000,3,reachable_union,881fb466c1fffff,2.297014979166669e7,1.8012951010416683e7,-4.957198781250007e6
Paris,18,96,900000,3,reachable_union,881fb466c3fffff,2.170379788541666e7,1.6579394760416644e7,-5.124403125000017e6
Paris,18,96,900000,3,reachable_union,881fb466c5fffff,2.2705988916666683e7,1.7463290624999993e7,-5.24269829166669e6
Paris,18,96,900000,3,reachable_union,881fb466c7fffff,2.0929053229166668e7,1.646479913541665e7,-4.464254093750019e6
Paris,18,96,900000,3,reachable_union,881fb466c9fffff,2.177713922916667e7,1.6960609010416657e7,-4.816530218750015e6
Paris,18,96,900000,3,reachable_union,881fb466cbfffff,2.222792337500001e7,1.7140171875000007e7,-5.087751500000004e6
Paris,18,96,900000,3,reachable_union,881fb466cdfffff,2.242773338541668e7,1.7724422499999996e7,-4.703310885416683e6
Paris,18,96,900000,3,reachable_union,881fb466d1fffff,2.1731324437500004e7,1.6703495135416644e7,-5.02782930208336e6
Paris,18,96,900000,3,reachable_union,881fb466d3fffff,2.1534301135416668e7,1.6591469583333304e7,-4.942831552083364e6
Paris,18,96,900000,3,reachable_union,881fb466d5fffff,2.1702339135416657e7,1.684116734374999e7,-4.861171791666668e6
Paris,18,96,900000,3,reachable_union,881fb466d7fffff,2.1449883385416657e7,1.6692546666666636e7,-4.7573367187500205e6
Paris,18,96,900000,3,reachable_union,881fb466d9fffff,2.1432086968749996e7,1.6837640833333313e7,-4.594446135416683e6
Paris,18,96,900000,3,reachable_union,881fb466dbfffff,2.1933432822916668e7,1.7214624916666664e7,-4.718807906250004e6
Paris,18,96,900000,3,reachable_union,881fb466ddfffff,2.0850434864583325e7,1.633713479166664e7,-4.513300072916685e6
Paris,18,96,900000,3,reachable_union,881fb466e1fffff,2.288149675000001e7,1.721139007291665e7,-5.670106677083362e6
Paris,18,96,900000,3,reachable_union,881fb466e3fffff,2.200458902083333e7,1.6557485645833304e7,-5.447103375000024e6
Paris,18,96,900000,3,reachable_union,881fb466e5fffff,2.3063160218750026e7,1.817326222916667e7,-4.889897989583354e6
Paris,18,96,900000,3,reachable_union,881fb466e7fffff,2.2714587645833347e7,1.7287148552083343e7,-5.427439093750004e6
Paris,18,96,900000,3,reachable_union,881fb466e9fffff,2.2727350562500022e7,1.7907731791666694e7,-4.819618770833328e6
Paris,18,96,900000,3,reachable_union,881fb466ebfffff,2.2226549708333336e7,1.678732602083333e7,-5.439223687500007e6
Paris,18,96,900000,3,reachable_union,881fb466edfffff,2.3528047968750007e7,1.8651659072916698e7,-4.87638889583331e6
Paris,18,96,900000,3,reachable_union,881fb46701fffff,2.4762576531250022e7,2.1943514802083313e7,-2.819061729166709e6
Paris,18,96,900000,3,reachable_union,881fb46703fffff,2.4676453218750026e7,2.1662582718749985e7,-3.013870500000041e6
Paris,18,96,900000,3,reachable_union,881fb46705fffff,2.3774714458333362e7,2.159484735416666e7,-2.1798671041667014e6
Paris,18,96,900000,3,reachable_union,881fb46707fffff,2.3938655708333362e7,2.1573078781249993e7,-2.3655769270833693e6
Paris,18,96,900000,3,reachable_union,881fb46709fffff,2.4771149552083354e7,2.1594289041666664e7,-3.1768605104166903e6
Paris,18,96,900000,3,reachable_union,881fb4670bfffff,2.545794706250001e7,2.170388707291666e7,-3.7540599895833507e6
Paris,18,96,900000,3,reachable_union,881fb4670dfffff,2.4015819208333366e7,2.1660372406249985e7,-2.3554468020833805e6
Paris,18,96,900000,3,reachable_union,881fb46711fffff,2.513505750000002e7,2.088498956250002e7,-4.2500679375e6
Paris,18,96,900000,3,reachable_union,881fb46713fffff,2.4954901562500015e7,2.0700896354166687e7,-4.254005208333328e6
Paris,18,96,900000,3,reachable_union,881fb46715fffff,2.4495803614583373e7,2.1131265531250022e7,-3.3645380833333507e6
Paris,18,96,900000,3,reachable_union,881fb46717fffff,2.445685861458336e7,1.9834725364583336e7,-4.622133250000022e6
Paris,18,96,900000,3,reachable_union,881fb46719fffff,2.601829873958333e7,2.163419766666668e7,-4.384101072916649e6
Paris,18,96,900000,3,reachable_union,881fb4671bfffff,2.5375939083333332e7,2.050089252083336e7,-4.875046562499974e6
Paris,18,96,900000,3,reachable_union,881fb4671dfffff,2.5419174302083343e7,2.1443754770833343e7,-3.97541953125e6
Paris,18,96,900000,3,reachable_union,881fb46721fffff,2.2745428302083347e7,2.0983637656250045e7,-1.7617906458333023e6
Paris,18,96,900000,3,reachable_union,881fb46723fffff,2.3604460739583343e7,2.1107886010416705e7,-2.496574729166638e6
Paris,18,96,900000,3,reachable_union,881fb46725fffff,2.2455995854166687e7,2.095012836458335e7,-1.5058674895833358e6
Paris,18,96,900000,3,reachable_union,881fb46727fffff,2.2597861333333347e7,2.09445473854167e7,-1.6533139479166456e6
Paris,18,96,900000,3,reachable_union,881fb46729fffff,2.3092357385416705e7,2.1250756145833377e7,-1.8416012395833284e6
Paris,18,96,900000,3,reachable_union,881fb4672bfffff,2.282608735416668e7,2.1246582156250022e7,-1.5795051979166567e6
Paris,18,96,900000,3,reachable_union,881fb4672dfffff,2.269147591666669e7,2.0964443677083354e7,-1.7270322395833358e6
Paris,18,96,900000,3,reachable_union,881fb46731fffff,2.374048253125e7,2.0876055760416698e7,-2.8644267708333023e6
Paris,18,96,900000,3,reachable_union,881fb46733fffff,2.31159071875e7,1.922675308333334e7,-3.8891541041666605e6
Paris,18,96,900000,3,reachable_union,881fb46735fffff,2.311465318749998e7,2.0981651177083377e7,-2.1330020104166046e6
Paris,18,96,900000,3,reachable_union,881fb46737fffff,2.266121150000001e7,2.02878255520833e7,-2.3733859479167126e6
Paris,18,96,900000,3,reachable_union,881fb46739fffff,2.487957015625e7,2.1438094000000022e7,-3.4414761562499776e6
Paris,18,96,900000,3,reachable_union,881fb4673bfffff,2.3524322177083306e7,2.039900865624999e7,-3.125313520833317e6
Paris,18,96,900000,3,reachable_union,881fb4673dfffff,2.3726609697916634e7,2.1346750406250056e7,-2.3798592916665785e6
Paris,18,96,900000,3,reachable_union,881fb46741fffff,2.4228393770833325e7,2.0877905375000037e7,-3.3504883958332874e6
Paris,18,96,900000,3,reachable_union,881fb46743fffff,2.501337661458333e7,2.1314367520833373e7,-3.6990090937499553e6
Paris,18,96,900000,3,reachable_union,881fb46745fffff,2.324744940624999e7,2.094568893750003e7,-2.301760468749959e6
Paris,18,96,900000,3,reachable_union,881fb46747fffff,2.380492336458331e7,2.131135791666672e7,-2.4935654479165897e6
Paris,18,96,900000,3,reachable_union,881fb46749fffff,2.489790154166667e7,2.0613547124999996e7,-4.284354416666675e6
Paris,18,96,900000,3,reachable_union,881fb4674bfffff,2.512894509375e7,2.059753390625e7,-4.5314111875e6
Paris,18,96,900000,3,reachable_union,881fb4674dfffff,2.469665247916667e7,2.066682254166665e7,-4.0298299375000224e6
Paris,18,96,900000,3,reachable_union,881fb46751fffff,2.5392471270833325e7,2.0082098229166634e7,-5.31037304166669e6
Paris,18,96,900000,3,reachable_union,881fb46753fffff,2.585295885416665e7,2.0729056729166627e7,-5.123902125000022e6
Paris,18,96,900000,3,reachable_union,881fb46755fffff,2.5175117374999996e7,2.1125455062500034e7,-4.0496623124999627e6
Paris,18,96,900000,3,reachable_union,881fb46757fffff,2.5538728833333317e7,2.1287873552083366e7,-4.250855281249952e6
Paris,18,96,900000,3,reachable_union,881fb46759fffff,2.5677835072916668e7,2.1152202437500045e7,-4.525632635416623e6
Paris,18,96,900000,3,reachable_union,881fb4675bfffff,2.5959393270833317e7,2.1452968239583388e7,-4.506425031249929e6
Paris,18,96,900000,3,reachable_union,881fb4675dfffff,2.5297459770833325e7,2.0395028375e7,-4.902431395833325e6
Paris,18,96,900000,3,reachable_union,881fb46761fffff,2.2769418177083325e7,2.1042903718750037e7,-1.7265144583332874e6
Paris,18,96,900000,3,reachable_union,881fb46763fffff,2.341615280208332e7,2.1522694708333373e7,-1.8934580937499478e6
Paris,18,96,900000,3,reachable_union,881fb46765fffff,2.2424342833333332e7,2.0952354218750015e7,-1.4719886145833172e6
Paris,18,96,900000,3,reachable_union,881fb46767fffff,2.289916727083332e7,2.1245389031250056e7,-1.653778239583265e6
Paris,18,96,900000,3,reachable_union,881fb46769fffff,2.286190762499999e7,2.0956666770833336e7,-1.905240854166653e6
Paris,18,96,900000,3,reachable_union,881fb4676bfffff,2.326169990624999e7,2.125845556250007e7,-2.003244343749918e6
Paris,18,96,900000,3,reachable_union,881fb4676dfffff,2.2499029822916664e7,2.0848203364583336e7,-1.6508264583333284e6
Paris,18,96,900000,3,reachable_union,881fb46e01fffff,1.8980456812499985e7,1.5446008333333334e7,-3.534448479166651e6
Paris,18,96,900000,3,reachable_union,881fb46e03fffff,2.011381685416668e7,1.6406859531250006e7,-3.7069573229166735e6
Paris,18,96,900000,3,reachable_union,881fb46e05fffff,1.8663954052083317e7,1.611702161458332e7,-2.5469324374999963e6
Paris,18,96,900000,3,reachable_union,881fb46e07fffff,2.0140298489583347e7,1.640958677083333e7,-3.7307117187500168e6
Paris,18,96,900000,3,reachable_union,881fb46e09fffff,1.9497945333333325e7,1.6359552645833325e7,-3.1383926875e6
Paris,18,96,900000,3,reachable_union,881fb46e0bfffff,1.9851352218749996e7,1.610001882291666e7,-3.751333395833336e6
Paris,18,96,900000,3,reachable_union,881fb46e0dfffff,1.833011423958333e7,1.6054878781249994e7,-2.275235458333334e6
Paris,18,96,900000,3,reachable_union,881fb46e11fffff,1.9158092510416646e7,1.6240005489583336e7,-2.9180870208333097e6
Paris,18,96,900000,3,reachable_union,881fb46e13fffff,1.7951584614583336e7,1.5899752052083349e7,-2.051832562499987e6
Paris,18,96,900000,3,reachable_union,881fb46e15fffff,1.883466307291665e7,1.6066491958333343e7,-2.768171114583306e6
Paris,18,96,900000,3,reachable_union,881fb46e17fffff,1.8448531260416664e7,1.63114810416667e7,-2.1370502187499646e6
Paris,18,96,900000,3,reachable_union,881fb46e19fffff,1.9894930552083325e7,1.717734454166665e7,-2.7175860104166754e6
Paris,18,96,900000,3,reachable_union,881fb46e1bfffff,1.9625247124999985e7,1.765200623958332e7,-1.9732408854166642e6
Paris,18,96,900000,3,reachable_union,881fb46e1dfffff,2.0123031270833336e7,1.6348254864583341e7,-3.7747764062499944e6
Paris,18,96,900000,3,reachable_union,881fb46e39fffff,1.9107715177083306e7,1.6238227479166662e7,-2.8694876979166437e6
Paris,18,96,900000,3,reachable_union,881fb46e3bfffff,1.858243983333332e7,1.6263327656250006e7,-2.3191121770833153e6
Paris,18,96,900000,3,reachable_union,881fb46e41fffff,1.9867835072916664e7,1.7416127218750022e7,-2.451707854166642e6
Paris,18,96,900000,3,reachable_union,881fb46e43fffff,1.9766056864583332e7,1.7875973468750007e7,-1.8900833958333246e6
Paris,18,96,900000,3,reachable_union,881fb46e45fffff,1.782864227083333e7,1.6677660291666677e7,-1.1509819791666511e6
Paris,18,96,900000,3,reachable_union,881fb46e47fffff,1.9406519937499985e7,1.6344995760416653e7,-3.061524177083332e6
Paris,18,96,900000,3,reachable_union,881fb46e49fffff,1.8546821270833325e7,1.7705799708333373e7,-841021.5624999516
Paris,18,96,900000,3,reachable_union,881fb46e4bfffff,1.9812565000000004e7,1.8727215739583366e7,-1.085349260416638e6
Paris,18,96,900000,3,reachable_union,881fb46e4dfffff,1.899039197916666e7,1.8115118760416675e7,-875273.2187499851
Paris,18,96,900000,3,reachable_union,881fb46e51fffff,2.0377161125000007e7,1.8029926166666713e7,-2.347234958333295e6
Paris,18,96,900000,3,reachable_union,881fb46e53fffff,2.047884023958334e7,1.7743243604166675e7,-2.735596635416664e6
Paris,18,96,900000,3,reachable_union,881fb46e55fffff,2.0211977500000004e7,1.703839864583333e7,-3.1735788541666754e6
Paris,18,96,900000,3,reachable_union,881fb46e57fffff,2.0419004239583336e7,1.6788634395833343e7,-3.6303698437499925e6
Paris,18,96,900000,3,reachable_union,881fb46e59fffff,1.8755579281250004e7,1.7010680729166653e7,-1.7448985520833507e6
Paris,18,96,900000,3,reachable_union,881fb46e5bfffff,2.1200631739583325e7,1.775486764583335e7,-3.445764093749974e6
Paris,18,96,900000,3,reachable_union,881fb46e5dfffff,1.9649146708333313e7,1.797206589583337e7,-1.6770808124999441e6
Paris,18,96,900000,3,reachable_union,881fb46e61fffff,1.8203683645833336e7,1.616439939583332e7,-2.039284250000015e6
Paris,18,96,900000,3,reachable_union,881fb46e63fffff,1.846509389583333e7,1.6161974312499989e7,-2.3031195833333395e6
Paris,18,96,900000,3,reachable_union,881fb46e69fffff,1.7348008552083336e7,1.5864934468749994e7,-1.4830740833333414e6
Paris,18,96,900000,3,reachable_union,881fb46e6bfffff,1.8515141197916664e7,1.6295673437499993e7,-2.2194677604166716e6
Paris,18,96,900000,3,reachable_union,881fb46e6dfffff,1.6508836291666662e7,1.558893205208332e7,-919904.2395833414
Paris,18,96,900000,3,reachable_union,881fb46e81fffff,1.9300817114583302e7,1.6345100593749987e7,-2.9557165208333153e6
Paris,18,96,900000,3,reachable_union,881fb46e83fffff,1.7243943187500007e7,1.4664263760416685e7,-2.579679427083323e6
Paris,18,96,900000,3,reachable_union,881fb46e85fffff,1.958881272916665e7,1.5889008093749948e7,-3.6998046354167014e6
Paris,18,96,900000,3,reachable_union,881fb46e87fffff,1.7984527052083302e7,1.5485938895833319e7,-2.4985881562499832e6
Paris,18,96,900000,3,reachable_union,881fb46e89fffff,1.894098268749998e7,1.615751537499995e7,-2.7834673125000317e6
Paris,18,96,900000,3,reachable_union,881fb46e8bfffff,1.8476889166666657e7,1.5397386697916655e7,-3.079502468750002e6
